	Date	estimate	change	upper	lower
1	2018-03-28	42.11289051868158	0.08218654657110136	42.986035091165	41.20264809225195
2	2018-03-29	42.17186934034022	0.05897882165864132	43.11870987644221	41.30977243250064
3	2018-03-30	42.20797033792241	0.036100997582188654	43.072444844679914	41.294836581092696
5	2018-04-01	42.353601711743835	0.14563137382142344	43.2247208166138	41.4868243664269
6	2018-04-02	42.51753554704204	0.16393383529820227	43.404599018468446	41.63191403076841
7	2018-04-03	42.71359485067565	0.19605930363361068	43.596391619421794	41.76667750476641
8	2018-04-04	42.88398106174409	0.17038621106843976	43.83565570465015	42.03160372060903
9	2018-04-05	42.988195347859566	0.10421428611547867	43.889720170601834	42.063108379526625
10	2018-04-06	43.03145339698894	0.04325804912937059	43.937762878735846	42.103531932290124
12	2018-04-08	43.100801824465435	0.06934842747649839	43.97842840314729	42.17291669600404
13	2018-04-09	43.173543795427605	0.07274197096216994	43.995539322352954	42.25358913849057
14	2018-04-10	43.24491771690258	0.07137392147497224	44.21156218033043	42.342908712469836
15	2018-04-11	43.28054782606085	0.03563010915826936	44.25264832324264	42.42117404432322
